	value	TF
ARHGAP27	1.35311844864375	0
ARHGAP26	0.91634107736475	0
ARHGAP25	1.79442829583567	0
ARHGAP24	1.06427095977923	0
NARFL	0.732764639111616	0
ARHGAP29	1.37681245271729	0
ARHGAP28	1.52288917632198	0
HMGN2P15	0.959953890715742	0
SLC20A1	1.08965334137554	0
PCGF1	0.510744568977739	0
HHAT	0.71563157283746	0
MICALCL	2.31254968589461	0
NFKBIL1	0.648506205705553	0
RBFA	0.296653255846133	0
PCGF3	0.458818533976093	0
RIIAD1	1.99870576008314	0
NKRF	0.424012680197599	1
UMODL1-AS1	4.02218162912071	0
AFTPH	0.559746379935642	0
MYSM1	0.721237448008576	1
ATG2A	0.853801758382147	0
ATG2B	0.759415096288129	0
MLYCD	1.46321356849706	0
BMP6	2.05481034035745	0
GPR1	3.1165165197202	0
BMP4	2.37159202292139	0
BMP3	2.52941867061051	0
GPR6	4.15031225337574	0
BMP1	0.908702716958342	0
GPR4	1.50165384604994	0
DR1	0.330898231223516	0
MTURN	4.13223821521763	0
C1orf35	0.465125639360955	0
SWT1	0.584877879441972	0
GOLGA8M	1.43763303514858	0
GOLGA8O	1.43668094731969	0
TERF1	2.75865364075107	1
ASF1B	1.31577383991423	0
GOLGA8K	1.64085264420222	0
GOLGA8J	1.40475475438658	0
FOXM1	1.20409977341595	1
FEM1A	2.22465714447479	0
GOLGA8A	1.49117048038244	0
GOLGA8B	2.03256271549278	0
MARCH11	1.65011931356303	0
RASSF8	0.853883457588151	0
NCBP2L	2.220079086668	0
RASSF1	0.921652360620301	0
PTOV1	0.772681023420651	0
RASSF3	2.29059824119178	0
RASSF2	1.45668276196559	0
CT45A5	2.76804945526143	0
RASSF4	1.38123878278319	0
RASSF7	1.63697314443147	0
RASSF6	1.81592184895024	0
VMO1	2.29075114352311	0
NHP2	0.4917037169501	0
TRPC3	1.33268089073159	0
RSAD2	1.53452829984195	0
RSAD1	0.518708629288025	0
CHD1	0.97375888057786	0
NFS1	0.188666128842662	0
CHD3	1.02242043669401	0
CHD2	1.05490187960766	0
CHD5	3.80248614899483	0
CHD4	0.412210559517687	0
CHD7	0.972358341021875	0
CHD6	0.630574263308314	0
CHD9	0.548897227803634	0
CHD8	0.490914238046389	0
OR10J5	4.07400412884834	0
TRABD	0.770273293763808	0
CAP1	0.574847493640475	0
CAP2	1.52692273987918	0
NPC2	1.14667303543876	0
NPC1	0.95321947545561	0
SKIV2L	0.426639038906849	0
DDX5	0.679017787727581	0
TNFSF12-TNFSF13	1.23804883414726	0
TTC5	0.475997637989808	0
TTC4	0.424735665482755	0
TTC6	2.24419044667586	0
TTC1	0.545852281031563	0
IL4R	0.962470085604819	0
TTC3	0.741214193657565	0
RAB3GAP1	0.394222859662985	0
ATP10D	1.8512191097448	0
C3orf52	1.03471146737516	0
TTC9	1.36611628477411	0
TTC8	1.07408761600176	0
KLRG2	2.36358792345829	0
C3orf56	5.00608287839318	0
DAG1	0.878912939210973	0
DYNC1LI2	0.806609301633651	0
STC1	2.92974939910841	0
CHDH	1.51541833770513	0
EFHC1	0.707452390964637	0
CAPG	1.23083762183901	0
TPRKB	0.471364634513697	0
STC2	2.22417058350811	0
ETHE1	1.17577026329729	0
PRDM16	1.34253121032059	1
MPG	0.699288374812237	0
PLSCR4	1.31397305996939	0
PRDM15	0.541446872859876	1
ABCG4	1.28709567427367	0
ABCG5	3.68994235727124	0
PRDM10	0.512646257823152	1
PLSCR1	0.64958235644563	0
ABCG8	3.82401364210365	0
MPO	4.42576968565923	0
HNF4G	3.1344469341366	1
HNF4A	2.70330338631774	1
KRTAP5-3	3.21010052340583	0
MPI	0.310446968701706	0
PXDN	1.56634712234961	0
POLRMT	0.3756806956161	0
LMAN1	0.770860195565757	0
FUCA1	1.16362922369605	0
MPZ	1.33901743678567	0
MCPH1	0.42703710330367	0
GRPEL1	0.571930479166939	0
KDM1B	0.651735487356916	0
PLRG1	0.35271771020601	0
HIST1H3D	3.0872260543617	0
CKS1B	1.27078367022945	0
PRKCQ	1.98717183569251	0
OR1S2	6.78232998312527	0
NRDC	0.559876515015838	0
KL	1.71001145346924	0
GRASP	1.56148145511267	0
KRTAP5-10	1.63374362495862	0
KRTAP5-11	3.0908264179902	0
QRSL1	0.536119018013278	0
FCER1G	1.98855723229463	0
BTG4	1.79324775052774	0
FCER1A	3.53423050834521	0
BTG2	1.14409612638766	0
BTG1	1.4146705984371	0
FAHD1	0.595459931203215	0
SLA2	2.54500526165381	0
C4orf36	0.697528002988671	0
HESX1	2.08787867984219	1
C4orf32	0.832250294418846	0
C4orf33	0.61456502186649	0
SRD5A3	0.643599831102289	0
SRD5A1	1.07396554962847	0
ARMT1	0.61779534644942	0
HELLS	1.53173950043517	0
AKAP17A	0.865312082440201	0
FAM49A	2.18351841862775	0
FAM49B	0.620835319959011	0
PDILT	6.76766064296905	0
ZFP36L1	0.783924164774413	1
ZFP36L2	1.41848613401213	1
GGA1	0.607934669660163	0
C10orf99	5.29570211419961	0
GGA3	0.39837466638525	0
GGA2	0.509194253271478	0
C15orf48	3.48260440855111	0
TSNAXIP1	1.30752830783109	0
C10orf91	1.33041436992137	0
C15orf40	0.41464729224532	0
C15orf41	1.97551970166852	0
FHOD1	1.14053741865623	0
FHOD3	1.67689114017917	0
ADH7	6.4105240199631	0
ADH6	6.08110860778415	0
ADH5	0.591695387730393	0
ADH4	6.60301897054211	0
PKD2	0.9173510425536	0
PKD1	0.761204910682343	0
GJC2	1.90611927133321	0
C4orf3	0.943616442997306	0
GJC1	1.2378472931475	0
ZNF138	0.723815532707362	1
PPARGC1A	2.04684537308259	0
PRKACG	2.90817086461194	0
DEK	0.663121508109277	0
PRKACA	0.779677583266286	0
PSMB9	1.58945198959407	0
PSMB8	1.16973988743841	0
PSMB7	0.353316398003968	0
PSMB6	0.506582643843701	0
ZNF132	0.648098656716612	1
C14orf119	0.416624202894254	0
ZNF134	0.692688939756839	1
PSMB2	0.416170023336041	0
PSMB1	0.371185329117073	0
HDHD5	0.431507716949489	0
C20orf78	3.27159665472408	0
LMBR1L	0.888430461653452	0
TMA7	0.497835494339945	0
HDHD3	1.10943649393357	0
HDHD2	0.502545369805696	0
MANEA	0.697642811299269	0
PFKFB4	0.660921127904545	0
TDGF1	3.48764875899857	0
KLK1	4.41883581502197	0
RAPSN	4.29256622142262	0
RMI1	0.859334366165159	0
CORO6	2.17275550546016	0
ART4	2.28197852565226	0
CIART	0.692498572084871	0
UPK1A	5.03617674613055	0
KCNK9	3.51782773142498	0
KCNK4	2.77938169366844	0
KCNK5	1.50627245403379	0
KCNK6	1.14697029028113	0
KCNK7	1.28075373940374	0
MLH3	0.467348493125017	0
CRY1	0.723557104768176	0
KCNK2	1.9615899638588	0
FAM155A	2.05748483013519	0
C9orf147	1.78160209178583	0
TRIML2	3.52899996539285	0
C9orf142	1.13120876312866	0
TRIML1	5.81444462494777	0
NACC2	0.79508531960514	0
ACOT11	1.46155711290516	0
ACOT12	6.20056378039071	0
ACOT13	0.862789130031004	0
VPS13A	0.664962045330596	0
SH3KBP1	0.883336830518592	0
VPS13C	0.917796686933677	0
VPS13B	0.849316175497446	0
BEX5	2.41990671983657	0
BEX4	0.612510840758819	0
BEX3	0.688811744765099	0
BEX2	1.09276004237921	0
KIAA0556	0.466666392355906	0
SCAF11	0.595862140788601	0
NUP160	0.598011961397905	0
CRYM	2.25731774530256	0
TMEM163	1.80570991987394	0
TMEM165	0.596388216174018	0
TMEM164	0.802661290959893	0
FOXN4	4.6624035274967	1
TMEM168	0.520547737808523	0
EVI2B	2.36419757881152	0
FOXN1	3.72275444323254	1
FOXN2	0.583514847599916	1
REPIN1	0.409924899645303	1
NICN1	0.542017482392574	0
COL14A1	2.3548441944917	0
CABYR	1.2578859501136	0
PLSCR2	3.56558003458707	0
ZNF799	0.587488491759794	1
VWDE	2.5432467892723	0
GRIN2C	3.4968668682483	0
GNA14	1.23926348839976	0
GRIN2A	2.58178659090095	0
GNA12	0.610064380837386	0
KLHDC8B	1.04171184682813	0
KLHDC8A	3.27382294064758	0
GNA11	0.848736700796792	0
IL3RA	1.39678990353203	0
NOL8	0.554437904340446	0
TAP1	1.08454695555212	0
TAP2	1.07131567398232	0
PRKAR1B	0.88917127662055	0
MFGE8	1.27008017187369	0
SH2B1	0.563767750500711	0
IL6ST	1.84508220057344	0
SNAP91	2.96671414177799	0
SBF2	0.640141940303199	0
HDDC2	0.637465138054702	0
NOL4	2.70780745833556	0
DBN1	1.04007470556515	0
SAR1B	0.83230136618306	0
TPPP	2.00476625873774	0
ACTG1	0.658715325778235	0
OGDH	1.18159371936675	0
TGIF2-C20orf24	0.679939235444029	0
CDC73	0.353980693451239	0
SMIM11P1	3.24065440207288	0
R3HDM1	0.81177563713196	0
OLIG3	3.91327150353589	1
SEMG1	4.18936153418993	0
UPP1	1.96564374932112	0
SEMG2	5.62461416550001	0
EN2	3.2635743513001	1
WEE2	3.12803348490004	0
WEE1	0.822262933742181	0
OLIG1	3.74153728637071	1
DAZL	3.32819672419587	0
DAZ3	6.69478533421878	0
DAZ2	6.69293753926476	0
DAZ1	6.70591870193719	0
TAS2R19	1.03158156726396	0
DAZ4	6.70649574767469	0
TAS2R14	0.639909806828065	0
TAS2R16	6.78232998312527	0
GBF1	0.484956983594431	0
TAS2R10	1.10191447973678	0
BCAT2	0.726199248964279	0
BCAT1	1.47545833571508	0
TAS2R13	1.1170195919588	0
TMEM9B	0.463382697768628	0
AAED1	0.63302758514893	0
MACROD2	2.16280983425343	0
MACROD1	1.23090023928234	0
NEUROG1	3.29250381384939	1
SNU13	0.37535683877264	0
AKAP4	3.66865374988137	0
AKAP5	1.13398149138119	0
AKAP6	1.75498121534162	0
AKAP7	1.43184777464062	0
GTF2F1	0.286690254406564	0
AKAP1	0.99127185098907	0
AKAP2	1.28985843908603	0
GTF2F2	0.481653857475133	0
EXO5	0.356547866959441	0
NPEPPS	0.442554410577834	0
EIF2D	0.480320533297107	0
AKAP8	0.577782726359311	0
AKAP9	0.87009666540847	0
EIF2A	0.468582802194255	0
PPIP5K1	0.946018865501211	0
CYP26A1	3.04103066915016	0
CCDC117	0.544379602423748	0
PSTK	1.65198072256528	0
TUBE1	0.60585902206784	0
PHPT1	0.653329219218753	0
SPATA13	1.17825279841808	0
CCDC115	0.544803188005227	0
NFU1	0.482986460776951	0
ODF2	0.434452079569911	0
RRP1B	0.651718033444799	0
NOVA2	2.26904424842167	0
NOVA1	1.90581708900597	0
ODF1	2.91048982145236	0
HSP90B1	0.79803282093932	0
USP17L30	4.03253561773597	0
KLHL35	2.92514630308785	0
KRR1	0.740670563140588	0
TMEM132E	1.70795233563001	0
FAM64A	1.41767050928672	0
KRT17P1	5.49149962223642	0
TMEM132A	1.14754881830554	0
TMEM132C	2.15005469385146	0
TMEM132B	1.89817072454508	0
INTS1	0.692378161368125	0
OVGP1	1.57086161383818	0
DNAH12	2.56176974199814	0
KLHL31	3.59687141443195	0
CETN3	0.666984806007665	0
CETN2	0.590435316657474	0
CETN1	4.25212365243011	0
LTC4S	1.06049687545858	0
PCLO	2.37179169862026	0
H3F3B	0.689277979039763	0
DIO2	2.76143826673039	0
VSX2	2.54664223790464	1
CCL21	2.61982674020311	0
CCL20	2.98335299692811	0
CCL22	3.98045735332493	0
CCL25	3.79277711480293	0
CCL24	2.8221195911203	0
CCL27	1.58357381562522	0
CCL26	3.4413732222077	0
ALPK1	1.0321561743303	0
ALPK3	2.82679779333232	0
ALPK2	2.35286602354913	0
POC1B-GALNT4	1.29656162231482	0
C8orf49	1.80999486220635	0
C8orf48	0.740727615830512	0
UCK1	0.571921087950314	0
C8orf46	3.1278525231562	0
UCK2	0.637260747053983	0
PHRF1	0.47522248855591	0
MAP3K8	1.41868759994806	0
TP53I3	0.852965647640673	0
CUX1	0.378925395055336	1
CUX2	3.99698169940388	1
KLHL38	4.5398712560777	0
BRF2	0.683134669751019	0
CYSTM1	2.92435473803002	0
BRF1	0.616964599257311	0
FSIP2	1.25134792333234	0
FSIP1	1.15820616607278	0
DNAJC8	0.379089866541068	0
CSNK1A1	0.360200414123593	0
MB	3.40479414034314	0
GLYATL2	1.4680429519887	0
DNAJC5	0.45517960814812	0
DNAJC6	1.71468379301575	0
CAMSAP1	0.764421063254108	0
DNAJC1	0.706528414074262	1
DNAJC2	0.650575210720927	1
DNAJC3	1.06201402318097	0
CYP4F12	2.06850917034496	0
DUX4L4	3.20360907588787	1
RRP12	0.882862499529309	0
SLC18A2	2.40857707826715	0
SLC18A1	3.88403498050102	0
GOSR1	0.261911114810456	0
PRPF31	0.287962459343067	0
RRP15	0.627427786181684	0
CCDC97	0.355886876999815	0
RALBP1	0.52548689800077	0
NRN1	2.10791621374972	0
DEAF1	0.765559336909634	1
RAP1B	0.633456141731194	0
RAP1A	0.969810539473541	0
B3GALT5-AS1	2.39933398283204	0
ZNF831	2.8559967179581	1
ZNF830	0.47626058832532	0
ZNF835	1.54711610418033	1
IER3IP1	0.488937077576692	0
ZNF837	0.633261312805505	1
ZNF836	0.632087064030583	1
ZNF839	0.603024687565091	0
CCDC93	0.486760635779716	0
IPO11	0.808027473995838	0
LRIF1	0.558787337574768	0
MTNR1A	1.90180407687663	0
FAM91A1	0.589319511563627	0
IPO13	0.792383176797852	0
PET117	0.354166611855104	0
GPAT3	1.51527638878982	0
PRR29	2.01152616416267	0
ATOH7	1.19446104175551	1
ACAT1	1.87117186251781	0
ACAT2	0.860553106084503	0
ATOH1	2.96726288673878	1
RNF152	1.24387162032164	0
CD200R1	2.53981802809212	0
RNF150	1.59758248572894	0
RNF151	1.86267448628355	0
RNF157	1.31368795143394	0
ATOH8	1.29219220083388	1
PEX1	0.609068091280603	0
TOGARAM2	1.71567094380329	0
TOGARAM1	0.487391405588795	0
TMEM44	0.661448696747762	0
MECP2	0.686301851209129	1
TBPL1	0.538868220202758	0
SUGCT	1.97501482882443	0
ZNF578	1.18945003211939	1
LDLR	0.997158079035368	0
TSPY8	3.89185009828524	0
COL5A1-AS1	2.55439466945564	0
TSPY4	5.1163653548632	0
ZPBP	2.6806242884753	0
TSPY2	5.19862617207625	0
TSPY1	4.94046184736874	0
OR8S1	2.56736504198164	0
BEGAIN	2.21859950576877	0
ZFYVE21	0.592059214659375	0
ZFYVE27	0.46134985949338	0
ZFYVE26	0.482976349252675	0
TPCN2	2.12008995228565	0
IL2RG	2.25858332844099	0
SLC17A4	2.74547372758955	0
TAS2R7	2.31593967847736	0
TAS2R4	1.01120286277987	0
TAS2R5	0.945227799444381	0
TAS2R3	1.15289731977186	0
SLC17A2	6.70527369153966	0
SLC17A3	5.78782003100615	0
MDH1B	0.951381509869743	0
C16orf58	0.519074753967341	0
C16orf59	1.1879958350997	0
SETDB2	0.818058656367296	1
TMEFF1	1.54059138729271	0
SWI5	0.424154327772093	0
CMTR2	0.512653215096997	0
CMTR1	0.370163214758517	0
MFSD14A	0.554474268992427	0
C16orf54	2.45169468828725	0
SYCE1L	0.851136693813765	0
SMCO3	1.73437378131196	0
MYF5	5.91711747489187	1
ITCH	0.400736118594666	0
FMO3	5.85568429871862	0
CHMP4A	0.57097154969171	0
CHMP4B	0.593705107732459	0
CHMP4C	1.22855442599661	0
BAX	0.589924529620768	0
BAD	0.694029149579301	0
CTSK	1.50840967886204	0
BHMT2	4.91825778895551	0
PRKCDBP	1.24713539224369	0
HLA-B	1.36672990158787	0
COBLL1	1.40900452100341	0
SLC37A2	1.99214914317461	0
OR52L1	2.47828972871075	0
CDK18	1.41649994950081	0
CDK19	0.72991839486115	0
TOB1	0.904454696790069	0
PMPCB	0.41533862832988	0
PMPCA	0.372097127127073	0
TOB2	0.402990232878147	0
CDK12	0.514655657212513	0
CDK13	0.427158294970201	0
CDK10	0.932440271038438	0
FMO5	2.9052664600325	0
CDK16	0.596693076282137	0
TMEM255B	1.15275347862013	0
TMEM255A	1.91297798340631	0
CDK15	2.23416106959724	0
TSSK6	0.675079608200859	0
ST5	0.710331089807639	0
NEO1	0.961962029290916	0
GZF1	0.513124487973548	1
ATP6V1B1	3.12421638583186	0
ATP6V1B2	0.674613456622899	0
NOS1AP	1.97129664060308	0
PIP5KL1	0.927155152814937	0
UEVLD	0.669155071997937	0
CTSD	1.65291810605967	0
ZNF304	0.366278602569238	1
BFSP2	3.41352473604508	0
ZNF302	0.622701636942163	1
BFSP1	1.53191465542201	0
FAM216B	3.98598451818981	0
P2RY8	2.91223650047571	0
FAM216A	0.778670095484096	0
KCNAB3	1.13903615285754	0
STS	1.76575075448605	0
LINC02076	1.66422384155383	0
SEC61G	0.5170123726627	0
MMP27	2.77954620264887	0
MMP26	5.88046194878781	0
SEC61B	0.658767340751827	0
MMP20	3.13333973415153	0
P2RY4	2.00176620493044	0
HOXB13	4.01093290423383	1
SLC22A16	4.90822882092859	0
TFG	0.422966830792982	0
HVCN1	1.49333570872566	0
CTSZ	1.06681171794976	0
RND1	1.42398614204379	0
RND2	1.79317678530184	0
RND3	1.34121295775246	0
NCL	0.507343081161545	0
SPATA24	0.722461067749112	0
CTNNBIP1	0.833705217951923	0
PPP3CA	1.19068384096216	0
PPP3CB	0.548363870883998	0
PPP3CC	0.97742714602396	0
DCAF10	0.32531071161451	0
TCAIM	0.534784017593116	0
CALY	3.24618878900855	0
LIF	2.45226630036345	0
OMA1	0.614602704555991	0
LRRC41	0.421576005092933	0
LRRC40	0.568058054085955	0
LRRC43	1.11399554982535	0
LRRC42	0.611481532218593	0
LRRC45	0.689912105542923	0
MMP23B	1.28866240589843	0
LRRC47	0.390662589022577	0
LRRC46	1.78623392916357	0
LRRC49	1.13870510413046	0
FGFR4	1.43399702362337	0
PRR21	3.98257094596684	0
B3GNT4	1.53370067221618	0
B3GNT5	1.02213088082974	0
B3GNT6	4.19492945056006	0
B3GNT7	2.15606820833984	0
FNDC8	1.93053590260152	0
FNDC9	1.92146869449089	0
B3GNT2	0.896295459722675	0
B3GNT3	2.22196630656582	0
TSFM	0.475358201401848	0
FGFR2	1.73286742769988	0
FNDC7	1.85223392557961	0
B3GNT8	1.64732883023933	0
ADRA2A	2.93836554551788	0
GPATCH3	0.38842421905962	0
TEX26	2.18649827030772	0
PWWP2B	1.03106235531531	0
TEX22	0.635917958321216	0
PWWP2A	0.554181301110107	0
SEPT11	0.974034029995724	0
GPATCH1	0.328439924701782	0
RITA1	0.503638967802375	0
TEX29	1.99628090898073	0
PLXNA2	1.35341218779541	0
CXCL1	4.48028142334016	0
TBCCD1	0.320275615815712	0
DAAM1	0.665646220787001	0
DAAM2	1.9794918046516	0
HLA-DRB1	1.81114465369105	0
XAF1	1.24229668816978	0
HLA-DRB5	2.41921528808997	0
CCDC152	4.55280961865395	0
CCDC153	1.36479998091763	0
CCDC150	1.40728343036925	0
CCDC151	0.901928047261222	0
GUK1	0.689800983525872	0
CCDC157	0.701041013163311	0
CCDC154	1.38613208238752	0
CCDC155	3.78970396443462	0
CCDC158	2.36529292368847	0
CCDC159	0.986048204136903	0
WRAP73	0.425359464245688	0
TUFT1	1.12914032647797	0
TMCO5A	3.74880586789758	0
SYT8	3.84902282378676	0
SYT9	1.76271042879457	0
LRRC4C	2.31146562696232	0
LRRC4B	2.30158980982226	0
MTCH2	0.513808525023659	0
MTCH1	0.356291169260796	0
RINL	1.01691983836427	0
SYT1	3.27422104712183	0
SYT2	2.4028681851681	0
SYT3	2.87028091777009	0
SYT4	3.45735980364375	0
SYT5	2.85601981708112	0
SYT6	2.41960137046106	0
SYT7	2.78143768512414	0
CXCL9	3.24642460657073	0
NBN	0.499159893763538	0
TIAL1	0.364038692542863	0
ME1	1.04492694400236	0
MEP1A	4.14081297306432	0
MEP1B	4.83320981507198	0
TASP1	0.678735485082705	0
PCED1A	0.728697109231567	0
ZNF621	0.40706405721393	1
PCED1B	2.23988098305598	0
FUBP3	0.304721237267821	0
ATP5L	0.642748498430342	0
NCSTN	0.470332789150458	0
SCHIP1	1.2369649574795	0
SPZ1	2.95378341979744	1
CEP104	0.308352520829442	0
CTBP1-AS2	0.712500911282657	0
FAM189A2	1.30131973705222	0
FAM189A1	1.85371653484459	0
SSH1	0.790088061667733	0
MARCO	3.73242020440915	0
SAP30	0.650502137923434	0
NBL1	1.55570650068707	0
TCP11L2	1.50000496334892	0
GNAI3	0.390523180410388	0
CNTROB	0.568069168670939	0
PALMD	2.03717486500736	0
HSFX1	1.12219021784009	1
ANGPT2	2.40235364860156	0
ANGPT1	2.25645083545147	0
DRC3	1.14461192607778	0
DRC1	2.44215910927698	0
PALM3	3.18862185412812	0
PALM2	1.64480429236683	0
OXT	1.4289110286872	0
DUPD1	6.48051133880344	0
MANSC4	1.87424557452452	0
C1orf52	0.475974825020502	0
OR5T3	NA	0
OR5T2	NA	0
C1orf56	1.19636455447955	0
C1orf54	1.41901279491025	0
MAGEA2B	2.20012754732306	0
CEP295NL	2.07361581455614	0
MARC1	1.02155161895798	0
MARC2	2.21315799117825	0
ICMT	0.660323312112844	0
FDCSP	3.84673296913	0
LAG3	1.64461595368104	0
EME1	0.974794510672313	0
FCF1	0.423299685258073	0
MPZL1	0.936024435825386	0
ATP6V0A4	1.93491537364558	0
LINC00692	5.27467745196066	0
ATP6V0A1	1.14996115489988	0
ATP6V0A2	0.817581701063019	0
GUCA1A	1.90508060236956	0
GUCA1C	4.26092627145273	0
GUCA1B	0.911954705767673	0
KRT75	5.05937361959811	0
KRT74	3.77831293158561	0
KRT77	5.01594186202895	0
KRT76	4.67501202813867	0
KRT71	5.94307678403296	0
KRT73	4.71745750527018	0
KRT72	4.58994895796635	0
C17orf107	0.973077994416147	0
C17orf105	1.6258883041008	0
KRT79	5.7795552212119	0
KRT78	6.71762911202482	0
SCAMP3	0.637097755006212	0
SMPD4	0.434144146932768	0
SMPD1	0.857517586180764	0
HAAO	3.82978903743201	0
ACOXL	3.24112897347082	0
SMPD2	1.40403340374509	0
BRIP1	1.2104704631402	0
PDE11A	1.87492389673556	0
RPL36A-HNRNPH2	0.525263038623456	0
DNAJC5B	2.85544666152862	0
GCN1	0.451145040547373	0
ITGBL1	3.30005905969135	0
ATP5A1	0.594644228538375	0
HFE2	3.85356178125327	0
LINC00346	4.18705182172064	0
TTC28	1.59067418522562	0
AAMP	0.388329249853145	0
HYPK	0.537846300687186	0
TTC24	3.06940064061751	0
TTC25	1.01527373168246	0
TTC26	0.595148713267298	0
DOT1L	0.614348741451718	0
PATL2	2.34259225610839	0
TTC22	2.15019374508194	0
TTC23	0.512137550235066	0
ETFA	0.891438283461228	0
TCL1B	3.8647658334643	0
CARS	0.59164118795385	0
PODXL2	2.00691123227641	0
TCL1A	4.42745785156156	0
IL6R	1.34936594988841	0
ENO1	0.672772802274637	0
NPY2R	3.5419758758323	0
ENO3	3.42621914800456	0
ENO4	1.14060650799645	0
CELF6	1.31542562017664	0
SYCP2	1.16735498156276	0
TAOK1	0.728384631256098	0
TAOK2	0.459231752735469	0
TAOK3	0.839851878995957	0
MCEMP1	3.3733728724152	0
CNOT6L	1.63198256499786	0
FAXC	1.13897440590767	0
SLC22A18	1.70143570176272	0
LLGL1	0.948013759321212	0
ACOX2	2.91411966856696	0
ACOX3	0.461277334180759	0
SLC22A14	2.35708567855201	0
SLC22A15	1.08320808901387	0
SLC22A12	3.52566488203832	0
SLC22A13	1.19728096850235	0
SLC22A10	6.71168183086934	0
SLC22A11	6.16055909757789	0
NIPAL1	1.91516700685332	0
NSMCE1	0.475742476384211	0
NSMCE2	0.353737215871691	0
NSMCE3	0.700888316629597	0
THEMIS	3.21783981694038	0
CFD	2.41305342741207	0
SLC16A6P1	3.16071035595655	0
PFDN1	0.425857520016035	0
PTK2	0.609454446235927	0
UBE3A	0.488187540171924	0
PTK7	0.921039445208721	0
PTK6	2.81944297838351	0
RABGAP1	0.469298155861354	0
SRRD	0.416899307760849	0
PRKAA2	1.53999495424241	0
PRKAA1	0.537945008145603	0
ITGB3BP	0.698337496044924	0
PFDN2	0.578556474449156	0
RCSD1	1.65993457880487	0
MCL1	1.05822367065986	0
SORBS1	1.64412731703235	0
POMP	0.500844977105651	0
GAL3ST3	1.84300150597799	0
SORBS2	1.70512274355758	0
ODC1	0.743868129945009	0
SCARA3	1.41114637501079	0
COX5B	1.32771320512439	0
IL18RAP	3.74373374272522	0
SCARA5	2.51783626728653	0
ATG16L1	0.780530774019441	0
ATG16L2	1.49420334522064	0
PLIN2	2.17804109092691	0
C3orf33	0.578808075128148	0
ARHGDIG	3.108227216655	0
C3orf30	4.1089759607028	0
ARHGDIB	1.76788029556474	0
C3orf36	1.97864225314923	0
C3orf35	1.76631080483302	0
ARHGDIA	1.02537569049074	0
NANP	0.481903637363887	0
NANS	0.744758717246872	0
C3orf38	0.512645109207145	0
USH1G	3.40780857049127	0
IL17REL	2.79751845038178	0
MATN1	2.44883485942658	0
SPECC1L-ADORA2A	0.355681420316399	0
MATN3	2.31843116886335	0
MATN2	2.0231572260877	0
MATN4	3.58600083542789	0
ENDOG	0.704414125300829	0
STIL	1.25668188025311	0
TANC2	1.18925023518541	0
CES1	5.67413520413122	0
CES3	2.01007729398864	0
C15orf61	0.571769160411582	0
EBF3	1.54098165896997	1
KBTBD12	2.49210262173934	0
KBTBD11	1.3291605677572	0
HBA1	3.83709817953405	0
UCP1	3.36983801456983	0
LMNA	1.19944933209155	0
HBA2	3.49239566864099	0
BDH2	0.806344686557148	0
ENDOV	0.498498435351222	0
MDP1	0.438117206456674	0
BDH1	1.23871900965056	0
DDX23	0.2922824681077	0
DDX21	0.973657232063522	0
SPG11	0.611843903173587	0
DDX27	0.492118498238264	0
ZNF157	1.0715508754643	1
ZNF154	0.786954644690214	1
DDX24	0.751571294574622	0
GULP1	1.21040513659833	0
IGDCC4	1.6706004015393	0
DDX28	0.457893861380337	0
ZNF90	1.71765902188336	1
ZNF91	0.714107479212358	1
ZNF92	0.822513012037433	1
ZNF93	1.45450934806944	1
ZNF98	1.528129484839	1
ZNF99	1.89355411084006	1
SAC3D1	0.724319460439144	0
FLVCR1	0.949236256744879	0
FKBP15	0.453591176484091	0
RAET1E	3.44614345421849	0
UBE2J1	0.698880529297272	0
RAET1G	3.60569922401992	0
RAB3IP	0.89011862068386	0
TBX21	3.71179688066408	1
FAM3A	0.583014013711854	0
FBXO10	0.705873928858571	0
FAM3C	0.724476873944935	0
FBXO16	0.532016062156239	0
TACO1	0.594653982395965	0
FBXO15	1.20458727776357	0
PDPN	1.41006957169747	0
GGPS1	0.446776252930067	0
SFTA3	6.51827965004548	0
SFTA2	5.83904691936673	0
GAGE12B	4.1014549392024	0
NACA2	1.40491177477536	0
PROX1	1.98360344583509	1
ECH1	0.994968621742162	0
PARD6G	1.11205376458563	0
C9orf163	0.709125215014418	0
CNGB3	2.0458726358466	0
FAM153C	2.34344914794291	0
BCLAF1	0.714297786376548	1
PARD6A	0.93579456098731	0
KIAA2012	4.16787341122932	0
PLA2G6	1.07337204433053	0
PLA2G7	1.86583667399023	0
PLA2G5	3.10265045493598	0
PLA2G3	2.286390161556	0
GDPGP1	0.819819285189598	0
DPP9-AS1	1.92867634215231	0
SHC4	2.23084857354463	0
KRTAP1-1	3.17105653129279	0
KRTAP1-3	2.74309068119535	0
KRTAP1-4	4.7568905694315	0
CCDC73	2.22745544230152	0
PEX26	0.892471018255993	0
CCDC71	0.394684373874549	0
OR2G3	5.32603667530244	0
FPR1	4.14557481059077	0
FPR2	2.89455976598604	0
FPR3	1.96815137714207	0
OR2G6	3.06565451509806	0
CCDC78	1.56117054978042	0
CGRRF1	0.54389792653968	0
TMEM109	0.732346823791329	0
TMEM108	2.57133216263832	0
HIST3H2BB	3.32757025511625	0
HOPX	2.22169754108789	1
